,id,user_id,user,test_type,finger_tap,started_at,finished_at
0,64baf1cf7440b5960a1c29b8,644604ce6b909279c959fa41,rtocs_kate,Night Training,"[{'target': '23142', 'input': '2421422342231422342234223422342234223422342234223422342234223422', 'strokes': [1689972515218, 1689972515819, 1689972518009, 1689972518510, 1689972519009, 1689972521142, 1689972522293, 1689972522584, 1689972523227, 1689972523509, 1689972523909, 1689972524134, 1689972524625, 1689972524901, 1689972525316, 1689972525724, 1689972526007, 1689972526560, 1689972527000, 1689972527433, 1689972527633, 1689972528210, 1689972528558, 1689972528892, 1689972529174, 1689972529892, 1689972530207, 1689972530517, 1689972530808, 1689972531517, 1689972531776, 1689972532091, 1689972532308, 1689972532960, 1689972533333, 1689972533716, 1689972533900, 1689972534526, 1689972534784, 1689972535014, 1689972535208, 1689972535784, 1689972536050, 1689972536300, 1689972536507, 1689972536950, 1689972537215, 1689972537483, 1689972537690, 1689972538226, 1689972538483, 1689972538749, 1689972538973, 1689972539417, 1689972539682, 1689972539916, 1689972540131, 1689972540623, 1689972540983, 1689972541382, 1689972541623, 1689972542126, 1689972542398, 1689972542775], 'startTime': 1689972512913}, {'target': '23142', 'input': '214231422342231422342234223422342234223422342234223422342234423422342342234224224224224422242242', 'strokes': [1689972574038, 1689972574740, 1689972574980, 1689972576755, 1689972577003, 1689972577189, 1689972577430, 1689972577597, 1689972577830, 1689972578004, 1689972578421, 1689972578596, 1689972578822, 1689972578971, 1689972579220, 1689972579397, 1689972579587, 1689972579863, 1689972580020, 1689972580398, 1689972580596, 1689972580847, 1689972581011, 1689972581422, 1689972581604, 1689972581889, 1689972582038, 1689972582430, 1689972582630, 1689972582922, 1689972583087, 1689972583537, 1689972583806, 1689972584130, 1689972584271, 1689972584664, 1689972584829, 1689972585173, 1689972585345, 1689972585739, 1689972585929, 1689972586205, 1689972586379, 1689972586780, 1689972586989, 1689972587289, 1689972587454, 1689972587838, 1689972588113, 1689972588355, 1689972588486, 1689972588980, 1689972589178, 1689972589463, 1689972589637, 1689972590106, 1689972590337, 1689972590662, 1689972590913, 1689972591363, 1689972591688, 1689972592097, 1689972592454, 1689972593106, 1689972593288, 1689972593596, 1689972593771, 1689972594138, 1689972594428, 1689972594654, 1689972595004, 1689972595221, 1689972595612, 1689972595795, 1689972596146, 1689972596429, 1689972596848, 1689972597314, 1689972597579, 1689972597781, 1689972598280, 1689972598528, 1689972598980, 1689972599461, 1689972599696, 1689972600036, 1689972600244, 1689972600763, 1689972601172, 1689972601424, 1689972601606, 1689972601720, 1689972601846, 1689972602046, 1689972602162, 1689972602297], 'startTime': 1689972572419}, {'target': '23142', 'input': '23323422422422422422422423422342342342442242233424424224242242242242242242', 'strokes': [1689972632975, 1689972633702, 1689972634411, 1689972635217, 1689972635411, 1689972635779, 1689972635960, 1689972636286, 1689972636710, 1689972636927, 1689972637211, 1689972637635, 1689972637817, 1689972638154, 1689972638651, 1689972638901, 1689972639304, 1689972639926, 1689972640158, 1689972640567, 1689972641118, 1689972641409, 1689972641735, 1689972642451, 1689972642659, 1689972643218, 1689972643860, 1689972644585, 1689972645292, 1689972645460, 1689972645860, 1689972646093, 1689972646358, 1689972646959, 1689972647184, 1689972647359, 1689972647910, 1689972648302, 1689972648567, 1689972648903, 1689972649304, 1689972649560, 1689972650295, 1689972650403, 1689972650797, 1689972651395, 1689972652169, 1689972652476, 1689972652567, 1689972653250, 1689972653526, 1689972653895, 1689972654083, 1689972654285, 1689972654569, 1689972654944, 1689972655943, 1689972656359, 1689972656541, 1689972656850, 1689972657293, 1689972657492, 1689972657816, 1689972658266, 1689972658451, 1689972658784, 1689972659250, 1689972659450, 1689972659769, 1689972660235, 1689972660467, 1689972660784, 1689972661368, 1689972661909], 'startTime': 1689972631948}, {'target': '23142', 'input': '2142242242242242242242242242422422424224224224224224224224224224224224224224224', 'strokes': [1689972692575, 1689972692884, 1689972692998, 1689972693147, 1689972693407, 1689972693781, 1689972693989, 1689972694266, 1689972694732, 1689972694896, 1689972695224, 1689972695656, 1689972695856, 1689972696190, 1689972696632, 1689972696823, 1689972697130, 1689972697607, 1689972697797, 1689972698124, 1689972698639, 1689972698796, 1689972699157, 1689972699598, 1689972699772, 1689972700107, 1689972700567, 1689972701124, 1689972701766, 1689972702073, 1689972702499, 1689972703021, 1689972703189, 1689972703541, 1689972704040, 1689972704558, 1689972705115, 1689972705348, 1689972705715, 1689972706237, 1689972706447, 1689972706757, 1689972707313, 1689972707539, 1689972707864, 1689972708423, 1689972708589, 1689972708905, 1689972709430, 1689972709638, 1689972709956, 1689972710531, 1689972710747, 1689972711106, 1689972711755, 1689972711981, 1689972712635, 1689972713214, 1689972713429, 1689972713739, 1689972714264, 1689972714481, 1689972714865, 1689972715464, 1689972715680, 1689972715990, 1689972716722, 1689972716955, 1689972717289, 1689972717813, 1689972718038, 1689972718364, 1689972718912, 1689972719131, 1689972719463, 1689972720029, 1689972720279, 1689972720697, 1689972721305], 'startTime': 1689972691478}, {'target': '23142', 'input': '24224224224242422424242242422422422422422234224224224224232424224224224224', 'strokes': [1689972752471, 1689972752994, 1689972753185, 1689972753446, 1689972753869, 1689972754044, 1689972754296, 1689972754720, 1689972754935, 1689972755237, 1689972755670, 1689972756287, 1689972756753, 1689972757228, 1689972757710, 1689972757919, 1689972758203, 1689972758661, 1689972759153, 1689972759644, 1689972760136, 1689972760711, 1689972760936, 1689972761203, 1689972761728, 1689972762195, 1689972762702, 1689972762911, 1689972763195, 1689972763735, 1689972763910, 1689972764194, 1689972764719, 1689972764910, 1689972765211, 1689972765719, 1689972765936, 1689972766221, 1689972766752, 1689972766968, 1689972767150, 1689972767377, 1689972767668, 1689972767942, 1689972768526, 1689972769244, 1689972769785, 1689972769976, 1689972770269, 1689972770834, 1689972771017, 1689972771285, 1689972771802, 1689972771959, 1689972772269, 1689972772927, 1689972773168, 1689972773383, 1689972774535, 1689972775109, 1689972775751, 1689972776559, 1689972776784, 1689972777143, 1689972777610, 1689972777802, 1689972778087, 1689972778560, 1689972778809, 1689972779135, 1689972779776, 1689972780000, 1689972780276, 1689972780834], 'startTime': 1689972751006}, {'target': '23142', 'input': '2422422422424242242422422424242442242242242242242242242242222422422422422422', 'strokes': [1689972811350, 1689972811823, 1689972811990, 1689972812240, 1689972812673, 1689972812863, 1689972813099, 1689972813581, 1689972813789, 1689972814048, 1689972814530, 1689972814965, 1689972815396, 1689972815881, 1689972816406, 1689972816597, 1689972816849, 1689972817347, 1689972817825, 1689972818313, 1689972818530, 1689972818840, 1689972819290, 1689972819514, 1689972819840, 1689972820421, 1689972820897, 1689972821573, 1689972822067, 1689972822612, 1689972823414, 1689972823562, 1689972823970, 1689972824156, 1689972824732, 1689972825246, 1689972825438, 1689972825698, 1689972826132, 1689972826313, 1689972826581, 1689972827046, 1689972827271, 1689972827530, 1689972827987, 1689972828231, 1689972828498, 1689972828982, 1689972829204, 1689972829507, 1689972830012, 1689972830239, 1689972830498, 1689972830971, 1689972831172, 1689972831498, 1689972832056, 1689972832256, 1689972832548, 1689972833405, 1689972834290, 1689972834839, 1689972835046, 1689972835314, 1689972835889, 1689972836124, 1689972836390, 1689972837028, 1689972837263, 1689972837515, 1689972838072, 1689972838338, 1689972838615, 1689972839905, 1689972840121, 1689972840431], 'startTime': 1689972810520}, {'target': '23142', 'input': '214214221422422422422142242242422422424423422142242242242214224224224231422422422422', 'strokes': [1689972870836, 1689972871135, 1689972871369, 1689972871770, 1689972872034, 1689972872227, 1689972872385, 1689972872628, 1689972872910, 1689972873102, 1689972873277, 1689972873519, 1689972874001, 1689972874184, 1689972874419, 1689972874925, 1689972875133, 1689972875378, 1689972875901, 1689972876110, 1689972876369, 1689972876685, 1689972876893, 1689972877085, 1689972877370, 1689972877919, 1689972878109, 1689972878370, 1689972878909, 1689972879378, 1689972879894, 1689972880102, 1689972880362, 1689972880927, 1689972881093, 1689972881394, 1689972881927, 1689972882411, 1689972882518, 1689972883193, 1689972883966, 1689972884242, 1689972884802, 1689972884993, 1689972885271, 1689972885594, 1689972885801, 1689972886000, 1689972886280, 1689972886819, 1689972887052, 1689972887352, 1689972887884, 1689972888092, 1689972888361, 1689972888925, 1689972889150, 1689972889444, 1689972889811, 1689972890035, 1689972890267, 1689972890519, 1689972891094, 1689972891326, 1689972891819, 1689972892717, 1689972892901, 1689972893185, 1689972893835, 1689972894117, 1689972894626, 1689972895176, 1689972895434, 1689972895741, 1689972896051, 1689972896627, 1689972897008, 1689972897319, 1689972897892, 1689972898099, 1689972898501, 1689972899201, 1689972899441, 1689972899710], 'startTime': 1689972870049}, {'target': '23142', 'input': '2142242242422422422424242242242242242242242242242242242242242242242224224224224', 'strokes': [1689972930590, 1689972930866, 1689972931049, 1689972931165, 1689972931417, 1689972931863, 1689972932005, 1689972932249, 1689972932708, 1689972933159, 1689972933682, 1689972933864, 1689972934156, 1689972934757, 1689972934924, 1689972935216, 1689972935706, 1689972935865, 1689972936148, 1689972936648, 1689972937124, 1689972937607, 1689972938140, 1689972938615, 1689972938796, 1689972939048, 1689972939556, 1689972939730, 1689972940033, 1689972940640, 1689972940863, 1689972941132, 1689972941681, 1689972941888, 1689972942315, 1689972942964, 1689972943197, 1689972943463, 1689972943931, 1689972944154, 1689972944474, 1689972944981, 1689972945199, 1689972945498, 1689972946030, 1689972946289, 1689972946592, 1689972947139, 1689972947354, 1689972947631, 1689972948164, 1689972948388, 1689972948690, 1689972949239, 1689972949471, 1689972949773, 1689972950338, 1689972950605, 1689972950906, 1689972951623, 1689972951854, 1689972952139, 1689972952672, 1689972952904, 1689972953181, 1689972953715, 1689972953929, 1689972954206, 1689972955779, 1689972956298, 1689972956696, 1689972957012, 1689972957514, 1689972957721, 1689972958003, 1689972958521, 1689972958771, 1689972959045, 1689972959589], 'startTime': 1689972929577}, {'target': '23142', 'input': '2222422422422422422424224224224242242242242', 'strokes': [1689973003845, 1689973004401, 1689973004596, 1689973005419, 1689973005843, 1689973006076, 1689973006371, 1689973006828, 1689973007025, 1689973007269, 1689973007770, 1689973007968, 1689973008283, 1689973008725, 1689973008919, 1689973009220, 1689973009695, 1689973009844, 1689973010121, 1689973010577, 1689973011062, 1689973011519, 1689973011736, 1689973011994, 1689973012470, 1689973012743, 1689973013034, 1689973013528, 1689973013787, 1689973014078, 1689973014511, 1689973015009, 1689973015495, 1689973015734, 1689973015978, 1689973016437, 1689973016627, 1689973016887, 1689973017329, 1689973017529, 1689973017778, 1689973018485, 1689973018760], 'startTime': 1689972989108}, {'target': '23142', 'input': '242242242424242242242422434342342422422422422422422422422422422422', 'strokes': [1689973049850, 1689973050318, 1689973050458, 1689973050674, 1689973051159, 1689973051390, 1689973051550, 1689973052249, 1689973052617, 1689973053233, 1689973053610, 1689973054192, 1689973054485, 1689973054991, 1689973055182, 1689973055374, 1689973055966, 1689973056156, 1689973056366, 1689973056849, 1689973057350, 1689973057806, 1689973057996, 1689973058275, 1689973058799, 1689973059374, 1689973059873, 1689973060456, 1689973061100, 1689973061391, 1689973061606, 1689973062665, 1689973063997, 1689973064512, 1689973064715, 1689973065391, 1689973065898, 1689973066148, 1689973066458, 1689973066984, 1689973067180, 1689973067541, 1689973068004, 1689973068222, 1689973068549, 1689973068997, 1689973069204, 1689973069488, 1689973070031, 1689973070381, 1689973070906, 1689973072172, 1689973072589, 1689973072889, 1689973073395, 1689973073612, 1689973074015, 1689973074563, 1689973074746, 1689973075081, 1689973075597, 1689973075802, 1689973076105, 1689973076720, 1689973076952, 1689973077321], 'startTime': 1689973048613}, {'target': '23142', 'input': '24224242242242242423422424242424224242242242242242242242242242242242422', 'strokes': [1689973109214, 1689973109671, 1689973109837, 1689973110080, 1689973110529, 1689973110922, 1689973111414, 1689973111595, 1689973111838, 1689973112314, 1689973112479, 1689973112731, 1689973113180, 1689973113353, 1689973113632, 1689973114154, 1689973114656, 1689973115189, 1689973115486, 1689973115855, 1689973116405, 1689973116628, 1689973116931, 1689973117379, 1689973117855, 1689973118305, 1689973118786, 1689973119246, 1689973119714, 1689973120179, 1689973120680, 1689973121187, 1689973121378, 1689973121596, 1689973122863, 1689973123363, 1689973123903, 1689973124103, 1689973124345, 1689973124829, 1689973125044, 1689973125279, 1689973125761, 1689973125944, 1689973126204, 1689973126728, 1689973126952, 1689973127213, 1689973127945, 1689973128378, 1689973128687, 1689973129212, 1689973129513, 1689973130210, 1689973130695, 1689973130910, 1689973131312, 1689973131854, 1689973132236, 1689973133253, 1689973133737, 1689973133977, 1689973134270, 1689973134821, 1689973135093, 1689973135579, 1689973136104, 1689973136912, 1689973137436, 1689973137626, 1689973137862], 'startTime': 1689973108135}, {'target': '23142', 'input': '24242242242242242242242342422422422422342442424234242424224224224224224224', 'strokes': [1689973168468, 1689973169050, 1689973169334, 1689973169858, 1689973170049, 1689973170309, 1689973170808, 1689973170976, 1689973171243, 1689973171709, 1689973171857, 1689973172109, 1689973172592, 1689973172773, 1689973173059, 1689973173575, 1689973173798, 1689973174100, 1689973174558, 1689973174757, 1689973175050, 1689973175558, 1689973175741, 1689973176217, 1689973177016, 1689973177443, 1689973177966, 1689973178250, 1689973178501, 1689973178983, 1689973179233, 1689973179525, 1689973180042, 1689973180307, 1689973180558, 1689973181065, 1689973181432, 1689973181651, 1689973181782, 1689973182407, 1689973182832, 1689973182915, 1689973183583, 1689973184101, 1689973184591, 1689973184911, 1689973185517, 1689973185749, 1689973186082, 1689973187040, 1689973187358, 1689973187841, 1689973188166, 1689973188749, 1689973189081, 1689973189973, 1689973190215, 1689973190484, 1689973190965, 1689973191237, 1689973191500, 1689973192015, 1689973192230, 1689973192499, 1689973193091, 1689973193381, 1689973193666, 1689973194948, 1689973195232, 1689973195534, 1689973196047, 1689973196339, 1689973196757, 1689973197388], 'startTime': 1689973167647}]",1689973036779,1689973197742
