id,user_id,user,datetime,device name,data
64a8985d8990048aa6d54f5f,64a4ccfbf93736cd307a5066,rtocs_sacha,2023-07-07T22:57:33.177000+00:00,DataPoint.InteractionSubmission,"{""data"": {""ospan_1"": [[{""equation"": {""a"": 7, ""b"": 6, ""operator"": ""+"", ""result"": 19, ""isCorrect"": false}, ""letter"": ""W"", ""correctAnswer"": false, ""missed"": true}, {""equation"": {""a"": 3, ""b"": 1, ""operator"": ""-"", ""result"": 28, ""isCorrect"": false}, ""letter"": ""L"", ""correctAnswer"": true, ""missed"": false, ""time"": 1688770483013}, {""equation"": {""a"": 13, ""b"": 9, ""operator"": ""-"", ""result"": 2, ""isCorrect"": false}, ""letter"": ""B"", ""correctAnswer"": true, ""missed"": false, ""time"": 1688770489080}, {""equation"": {""a"": 10, ""b"": 1, ""operator"": ""+"", ""result"": 11, ""isCorrect"": true}, ""letter"": ""D"", ""correctAnswer"": true, ""missed"": false, ""time"": 1688770492729}, {""equation"": {""a"": 4, ""b"": 4, ""operator"": ""-"", ""result"": 0, ""isCorrect"": true}, ""letter"": ""Y"", ""correctAnswer"": true, ""missed"": false, ""time"": 1688770498037}, {""equation"": {""a"": 10, ""b"": 8, ""operator"": ""-"", ""result"": 25, ""isCorrect"": false}, ""letter"": ""V"", ""correctAnswer"": true, ""missed"": false, ""time"": 1688770503869}, {""equation"": {""a"": 7, ""b"": 0, ""operator"": ""-"", ""result"": 7, ""isCorrect"": true}, ""letter"": ""F"", ""correctAnswer"": false, ""missed"": true}, {""input"": ""WLYDBVF"", ""time"": 1688770518030}], [{""equation"": {""a"": 11, ""b"": 14, ""operator"": ""+"", ""result"": 16, ""isCorrect"": false}, ""letter"": ""Q"", ""correctAnswer"": true, ""missed"": false, ""time"": 1688770519994}, {""equation"": {""a"": 9, ""b"": 2, ""operator"": ""-"", ""result"": 27, ""isCorrect"": false}, ""letter"": ""B"", ""correctAnswer"": true, ""missed"": false, ""time"": 1688770524333}, {""equation"": {""a"": 14, ""b"": 12, ""operator"": ""-"", ""result"": 16, ""isCorrect"": false}, ""letter"": ""T"", ""correctAnswer"": true, ""missed"": false, ""time"": 1688770530086}, {""equation"": {""a"": 12, ""b"": 7, ""operator"": ""-"", ""result"": 0, ""isCorrect"": false}, ""letter"": ""U"", ""correctAnswer"": true, ""missed"": false, ""time"": 1688770534619}, {""equation"": {""a"": 2, ""b"": 2, ""operator"": ""+"", ""result"": 14, ""isCorrect"": false}, ""letter"": ""V"", ""correctAnswer"": true, ""missed"": false, ""time"": 1688770539495}, {""input"": ""QBTUV"", ""time"": 1688770547575}], [{""equation"": {""a"": 2, ""b"": 12, ""operator"": ""+"", ""result"": 7, ""isCorrect"": false}, ""letter"": ""L"", ""correctAnswer"": true, ""missed"": false, ""time"": 1688770549424}, {""equation"": {""a"": 6, ""b"": 13, ""operator"": ""+"", ""result"": 19, ""isCorrect"": true}, ""letter"": ""X"", ""correctAnswer"": false, ""missed"": true}, {""equation"": {""a"": 7, ""b"": 9, ""operator"": ""+"", ""result"": 2, ""isCorrect"": false}, ""letter"": ""H"", ""correctAnswer"": true, ""missed"": false, ""time"": 1688770560427}, {""equation"": {""a"": 9, ""b"": 4, ""operator"": ""-"", ""result"": 26, ""isCorrect"": false}, ""letter"": ""R"", ""correctAnswer"": true, ""missed"": false, ""time"": 1688770564076}, {""input"": ""LXHR"", ""time"": 1688770571091}], [{""equation"": {""a"": 13, ""b"": 12, ""operator"": ""+"", ""result"": 19, ""isCorrect"": false}, ""letter"": ""P"", ""correctAnswer"": true, ""missed"": false, ""time"": 1688770572543}, {""equation"": {""a"": 9, ""b"": 0, ""operator"": ""-"", ""result"": 11, ""isCorrect"": false}, ""letter"": ""N"", ""correctAnswer"": true, ""missed"": false, ""time"": 1688770577500}, {""equation"": {""a"": 10, ""b"": 6, ""operator"": ""-"", ""result"": 9, ""isCorrect"": false}, ""letter"": ""W"", ""correctAnswer"": true, ""missed"": false, ""time"": 1688770582958}, {""equation"": {""a"": 13, ""b"": 3, ""operator"": ""-"", ""result"": 26, ""isCorrect"": false}, ""letter"": ""T"", ""correctAnswer"": true, ""missed"": false, ""time"": 1688770587391}, {""equation"": {""a"": 14, ""b"": 4, ""operator"": ""-"", ""result"": 10, ""isCorrect"": true}, ""letter"": ""G"", ""correctAnswer"": true, ""missed"": false, ""time"": 1688770592867}, {""equation"": {""a"": 10, ""b"": 2, ""operator"": ""-"", ""result"": 8, ""isCorrect"": true}, ""letter"": ""X"", ""correctAnswer"": true, ""missed"": false, ""time"": 1688770597810}, {""input"": ""PNWTGX"", ""time"": 1688770606831}], [{""equation"": {""a"": 5, ""b"": 11, ""operator"": ""+"", ""result"": 16, ""isCorrect"": true}, ""letter"": ""N"", ""correctAnswer"": true, ""missed"": false, ""time"": 1688770608509}, {""equation"": {""a"": 4, ""b"": 3, ""operator"": ""-"", ""result"": 25, ""isCorrect"": false}, ""letter"": ""D"", ""correctAnswer"": true, ""missed"": false, ""time"": 1688770613316}, {""equation"": {""a"": 8, ""b"": 3, ""operator"": ""-"", ""result"": 5, ""isCorrect"": true}, ""letter"": ""W"", ""correctAnswer"": true, ""missed"": false, ""time"": 1688770618697}, {""equation"": {""a"": 6, ""b"": 0, ""operator"": ""-"", ""result"": 6, ""isCorrect"": true}, ""letter"": ""F"", ""correctAnswer"": true, ""missed"": false, ""time"": 1688770623079}, {""equation"": {""a"": 9, ""b"": 3, ""operator"": ""-"", ""result"": 6, ""isCorrect"": true}, ""letter"": ""I"", ""correctAnswer"": true, ""missed"": false, ""time"": 1688770628673}, {""equation"": {""a"": 14, ""b"": 1, ""operator"": ""-"", ""result"": 13, ""isCorrect"": true}, ""letter"": ""S"", ""correctAnswer"": true, ""missed"": false, ""time"": 1688770633399}, {""equation"": {""a"": 9, ""b"": 8, ""operator"": ""+"", ""result"": 17, ""isCorrect"": true}, ""letter"": ""T"", ""correctAnswer"": false, ""missed"": false, ""time"": 1688770639631}, {""equation"": {""a"": 7, ""b"": 0, ""operator"": ""+"", ""result"": 15, ""isCorrect"": false}, ""letter"": ""Y"", ""correctAnswer"": true, ""missed"": false, ""time"": 1688770644382}, {""input"": ""NDWSIT"", ""time"": 1688770653004}]]}, ""metadata"": {""page_advances"": [{""to"": 1, ""from"": 0, ""time"": 1688770476255}], ""started_at"": 1688770474881, ""finished_at"": 1688770653005}}"
64a8978ca94f8dea05334485,64a4ccfbf93736cd307a5066,rtocs_sacha,2023-07-07T22:54:04.492000+00:00,DataPoint.InteractionSubmission,"{""data"": {""test_type"": ""Demo"", ""finger_tap"": {""input"": [""12344123441234412344123441234"", ""123441234412344123441234412344234412344123441""], ""strokes"": [[1688770403473, 1688770403813, 1688770404190, 1688770404463, 1688770404598, 1688770405797, 1688770406089, 1688770406505, 1688770406787, 1688770406921, 1688770408530, 1688770408814, 1688770409373, 1688770409754, 1688770409897, 1688770410372, 1688770410688, 1688770410971, 1688770411221, 1688770411363, 1688770411687, 1688770411972, 1688770412347, 1688770412662, 1688770412806, 1688770413490, 1688770413862, 1688770414339, 1688770414829], [1688770430079, 1688770430329, 1688770430655, 1688770430904, 1688770431062, 1688770431812, 1688770432061, 1688770432378, 1688770432663, 1688770432803, 1688770433179, 1688770433529, 1688770433845, 1688770434130, 1688770434287, 1688770434613, 1688770434896, 1688770435186, 1688770435428, 1688770435570, 1688770435861, 1688770436137, 1688770436420, 1688770436679, 1688770436836, 1688770437129, 1688770437413, 1688770437678, 1688770437929, 1688770438079, 1688770438662, 1688770438928, 1688770439286, 1688770439419, 1688770440479, 1688770441046, 1688770441412, 1688770441795, 1688770441945, 1688770442521, 1688770442836, 1688770443194, 1688770443487, 1688770443644, 1688770444103]]}}, ""metadata"": {""page_advances"": [{""to"": 1, ""from"": 0, ""time"": 1688770399842}], ""started_at"": 1688770395732, ""finished_at"": 1688770444173}}"
64a897548990048aa6d54f5e,64a4ccfbf93736cd307a5066,rtocs_sacha,2023-07-07T22:53:08.041000+00:00,DataPoint.InteractionSubmission,"{""data"": {""where_EMA"": ""Other"", ""who"": ""Parents"", ""excited_scale"": 55, ""mad_scale"": 5, ""focused_scale"": 60, ""happy_scale"": 70, ""confident_scale"": 45, ""stressful_scale"": 35, ""ema_on_mind"": ""Finishing homework and tasks"", ""scared_scale"": 5, ""guilty_scale"": 5, ""sad_scale"": 5}, ""metadata"": {""page_advances"": [], ""started_at"": 1688770316586, ""finished_at"": 1688770387718}}"
64baf8e57440b5960a1c29cf,644604ce6b909279c959fa41,rtocs_kate,2023-07-21T21:30:13.152000+00:00,DataPoint.InteractionSubmission,"{""data"": {""regularly_plays_games"": ""No"", ""time_spent_playing"": ""6-10"", ""has_game_device"": ""No"", ""game_devices"": [""PC""], ""top4games_1st"": ""Bdhdb"", ""top4games_2nd"": ""Bfnd"", ""virtual_environments"": ""Yes"", ""time_spent_playing_virtual_environments"": ""1-5"", ""watch_others_play"": ""No"", ""time_spent_watching"": ""1-5""}, ""metadata"": {""page_advances"": [], ""started_at"": 1689974993630, ""finished_at"": 1689975011263}}"
64baf8e37440b5960a1c29ce,644604ce6b909279c959fa41,rtocs_kate,2023-07-21T21:30:11.561000+00:00,DataPoint.InteractionSubmission,"{""data"": {""regularly_plays_games"": ""No"", ""time_spent_playing"": ""6-10"", ""has_game_device"": ""No"", ""game_devices"": [""PC""], ""top4games_1st"": ""Bdhdb"", ""top4games_2nd"": ""Bfnd"", ""virtual_environments"": ""Yes"", ""time_spent_playing_virtual_environments"": ""1-5"", ""watch_others_play"": ""No"", ""time_spent_watching"": ""1-5""}, ""metadata"": {""page_advances"": [], ""started_at"": 1689974993630, ""finished_at"": 1689975010438}}"
64baf87f7440b5960a1c29cd,644604ce6b909279c959fa41,rtocs_kate,2023-07-21T21:28:31.251000+00:00,DataPoint.InteractionSubmission,"{""data"": {""sure_parent"": 3, ""child_not_listening"": 4, ""wrong_corrrect"": 5, ""good_job_parent"": 5, ""useless_parent"": 2, ""child_getting_way"": 2, ""parenting_knowledge"": 2, ""upset_child"": 2, ""solve_problems"": 2, ""parent_child_change"": 5}, ""metadata"": {""page_advances"": [], ""started_at"": 1689974901456, ""finished_at"": 1689974909630}}"
64baf87f184512c478373baa,644604ce6b909279c959fa41,rtocs_kate,2023-07-21T21:28:31.181000+00:00,DataPoint.InteractionSubmission,"{""data"": {""sure_parent"": 3, ""child_not_listening"": 4, ""wrong_corrrect"": 5, ""good_job_parent"": 5, ""useless_parent"": 2, ""child_getting_way"": 2, ""parenting_knowledge"": 2, ""upset_child"": 2, ""solve_problems"": 2, ""parent_child_change"": 5}, ""metadata"": {""page_advances"": [], ""started_at"": 1689974901456, ""finished_at"": 1689974908497}}"
64baf7fd184512c478373ba9,644604ce6b909279c959fa41,rtocs_kate,2023-07-21T21:26:21.578000+00:00,DataPoint.InteractionSubmission,"{""data"": {""household_income"": ""Somewhat True"", ""financial_debt"": ""Somewhat True"", ""unable_pay"": ""Somewhat True"", ""job_disruption"": ""Not True"", ""essential_supplies"": ""Somewhat True"", ""news_overwhelmed"": ""Somewhat True"", ""applied_assistance"": ""Somewhat True"", ""providing_family"": ""Somewhat True"", ""crowd_stress"": ""Somewhat True"", ""stock_market"": ""Very True"", ""family_demands"": ""Somewhat True"", ""business_closure"": ""Somewhat True"", ""altercations_family"": ""Somewhat True"", ""emotional_withdrawal"": ""Somewhat True"", ""children_manage"": ""Somewhat True"", ""access_educational_material"": ""Somewhat True"", ""relationship_conflicts"": ""Somewhat True"", ""loss_of_routine"": ""Somewhat True"", ""developing_routine"": ""Somewhat True"", ""living_space"": ""Somewhat True"", ""significant_anxiety"": ""Not True"", ""separated_covid"": ""Somewhat True"", ""lost_loved_one"": ""Somewhat True"", ""increased_responsibilities"": ""Very True"", ""other_disruption"": ""Somewhat True"", ""other_description"": ""Yes""}, ""metadata"": {""page_advances"": [{""to"": 1, ""from"": 0, ""time"": 1689974774959}], ""started_at"": 1689974751243, ""finished_at"": 1689974779574}}"
64baf7d77440b5960a1c29cc,644604ce6b909279c959fa41,rtocs_kate,2023-07-21T21:25:43.323000+00:00,DataPoint.InteractionSubmission,"{""data"": {""talk_child"": ""Often"", ""child_good_job"": ""Sometimes"", ""threaten_to_punish"": ""Sometimes"", ""special_activities"": ""Sometimes"", ""reward_behaving_well"": ""Almost Never"", ""leave_a_note"": ""Almost Never"", ""play_games"": ""Almost Never"", ""child_something_wrong"": ""Sometimes"", ""day_in_school"": ""Sometimes"", ""evening_past"": ""Almost Never"", ""helps_homework"": ""Sometimes"", ""too_much"": ""Sometimes"", ""child_compliment"": ""Often"", ""plan_for_day"": ""Often"", ""special_activity"": ""Often"", ""behaving_well"": ""Sometimes"", ""know_friends"": ""Sometimes"", ""done_something_well"": ""Sometimes"", ""set_home"": ""Often"", ""talk_friends"": ""Always"", ""without_an_adult"": ""Sometimes"", ""out_of_punishment"": ""Often"", ""family_activities"": ""Often"", ""what_you_doing"": ""Often"", ""something_wrong"": ""Almost Never"", ""pta_meeting"": ""Often"", ""around_the_house"": ""Sometimes"", ""check_come_home"": ""Often"", ""leave_the_house"": ""Sometimes"", ""come_home_later"": ""Often"", ""depends_on_mood"": ""Often"", ""home_without_adult"": ""Often"", ""parents_punishment"": ""Often"", ""parents_ignore"": ""Almost Never"", ""parents_punishment_slap"": ""Almost Never"", ""take_away_privilege"": ""Almost Never"", ""send_to_room"": ""Often"", ""punishment_belt"": ""Often"", ""calmly_explain"": ""Almost Never"", ""yell_or_scream"": ""Often"", ""time_out"": ""Sometimes"", ""extra_chores"": ""Often""}, ""metadata"": {""page_advances"": [], ""started_at"": 1689974698118, ""finished_at"": 1689974736545}}"
64baf79b7440b5960a1c29cb,644604ce6b909279c959fa41,rtocs_kate,2023-07-21T21:24:43.469000+00:00,DataPoint.InteractionSubmission,"{""data"": {""upset_something_unexpected"": ""Almost Never"", ""important_things_life"": ""Almost Never"", ""nervous_stressed"": ""Never"", ""life_hassles"": ""Never"", ""important_ife_changes"": ""Almost Never"", ""personal_problems"": ""Almost Never"", ""things_going_your_way"": ""Sometimes"", ""cant_cope"": ""Almost Never"", ""life_irritations"": ""Sometimes"", ""on_top_of_things"": ""Sometimes"", ""outside_control"": ""Sometimes"", ""accomplish_things"": ""Almost Never"", ""control_spending_time"": ""Sometimes"", ""overcome_difficulties"": ""Sometimes""}, ""metadata"": {""page_advances"": [], ""started_at"": 1689974674452, ""finished_at"": 1689974679549}}"
